CRASH_ID,UNIT_NBR,UNIT_DESC_ID,VEH_PARKED_FL,VEH_HNR_FL,VEH_LIC_STATE_ID,VIN,VEH_MOD_YEAR,VEH_COLOR_ID,VEH_MAKE_ID,VEH_MOD_ID,VEH_BODY_STYL_ID,EMER_RESPNDR_FL,OWNR_ZIP,FIN_RESP_PROOF_ID,FIN_RESP_TYPE_ID,VEH_DMAG_AREA_1_ID,VEH_DMAG_SCL_1_ID,FORCE_DIR_1_ID,VEH_DMAG_AREA_2_ID,VEH_DMAG_SCL_2_ID,FORCE_DIR_2_ID,VEH_INVENTORIED_FL,VEH_TRANSP_NAME,VEH_TRANSP_DEST,CONTRIB_FACTR_1_ID,CONTRIB_FACTR_2_ID,CONTRIB_FACTR_P1_ID,VEH_TRVL_DIR_ID,FIRST_HARM_EVT_INV_ID,INCAP_INJRY_CNT,NONINCAP_INJRY_CNT,POSS_INJRY_CNT,NON_INJRY_CNT,UNKN_INJRY_CNT,TOT_INJRY_CNT,DEATH_CNT
14843492,1,MOTOR VEHICLE,N,N,TX,1J4FA39S22P748296,2002,BLU,JEEP,WAGONEER,"PASSENGER CAR, 2-DOOR",N,79423,1,PROOF OF LIABILITY INSURANCE,FRONT END (LEFT) DAMAGE PARTIAL CONTACT,DAMAGED 2,12,BACK END (LEFT) DAMAGE PARTIAL CONTACT,DAMAGED 1 MINIMUM,6,N,DRIVEN FROM SCENE BY OWNER,,UNSAFE SPEED,NA,NA,NORTH,Y,0,0,0,1,0,0,0
14843492,2,MOTOR VEHICLE,N,N,TX,GKES16S356116848,2005,SIL,GMC,ENVOY,"PASSENGER CAR, 4-DOOR",Y,79413,3,PROOF OF LIABILITY INSURANCE,FRONT END (RIGHT)  DAMAGE PARTIAL CONTACT,DAMAGED 2,1,RIGHT BACK QUARTER DAMAGE ANGULAR IMPACT,DAMAGED 1 MINIMUM,2,N,LUBBOCK WRECKER,LUBBOCK WRECKER  3209 SLATON HWY   806-7,NONE,NA,NA,NORTH,Y,0,0,0,1,0,0,0
14843518,1,MOTOR VEHICLE,N,N,TX,3VWDX7AJ5CM460136,NA,BLK,VOLKSWAGEN,JETTA,"PASSENGER CAR, 4-DOOR",N,78015,1,PROOF OF LIABILITY INSURANCE,FRONT END (RIGHT)  DAMAGE PARTIAL CONTACT,DAMAGED 1 MINIMUM,3,NA,NA,NA,N,EXCEL,"1804 FINFEATHER, BRYAN",FAILED TO YIELD ROW - TURNING LEFT,NA,DRIVER INATTENTION,NORTHEAST,Y,0,0,0,1,0,0,0
14843518,2,MOTOR VEHICLE,N,N,TX,3N1AB61EX9L632289,NA,SIL,NISSAN,SENTRA,"PASSENGER CAR, 4-DOOR",N,77801,1,PROOF OF LIABILITY INSURANCE,FRONT END (LEFT) DAMAGE PARTIAL CONTACT,DAMAGED 1 MINIMUM,9,FRONT END (RIGHT)  DAMAGE PARTIAL CONTACT,DAMAGED 1 MINIMUM,1,,EXCEL,"1804 FINFEATHER, BRYAN",NONE,NA,NA,SOUTHWEST,Y,0,0,0,1,0,0,0
14843565,1,MOTOR VEHICLE,N,N,TX,JN8AZ1MU1AW013050,NA,WHI,NISSAN,MURANO,"PASSENGER CAR, 4-DOOR",N,77357,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE CONCENTRATED IMPACT,DAMAGED 3,12,NA,NA,NA,N,DRIVER,DRIVEN HOME,DRIVER INATTENTION,FAILED TO CONTROL SPEED,NA,SOUTHWEST,Y,0,0,0,1,0,0,0
14843565,2,MOTOR VEHICLE,N,N,TX,1FAFP34N96W234078,2006,SIL,FORD,FOCUS,"PASSENGER CAR, 4-DOOR",N,77357,1,PROOF OF LIABILITY INSURANCE,BACK END DAMAGE DISTRIBUTED IMPACT,DAMAGED 6,6,NA,NA,NA,N,HUMBLE WRECKER,16711 EASTEX FWY,NONE,NA,NA,SOUTHWEST,Y,0,0,1,0,0,1,0
14843946,1,MOTOR VEHICLE,N,N,TX,1FTYR10D76PA88062,2006,WHI,FORD,RANGER,PICKUP,N,78131,1,PROOF OF LIABILITY INSURANCE,RIGHT FRONT QUARTER DAMAGE ANGULAR IMPACT,DAMAGED 3,1,NA,NA,NA,N,HERNANDEZ SERVICE CENTER,"1608 S IH 35, SAN MARCOS, TX 78666",CHANGED LANE WHEN UNSAFE,NA,NA,NORTHEAST,Y,0,0,1,0,0,1,0
14843946,2,MOTOR VEHICLE,N,N,TX,JHMGE8H35BC005708,NA,BLU,HONDA,FIT,"PASSENGER CAR, 4-DOOR",N,7866,1,PROOF OF LIABILITY INSURANCE,LEFT FRONT QUARTER DAMAGE ANGULAR IMPACT,DAMAGED 2,8,FRONT END (LEFT) DAMAGE PARTIAL CONTACT,DAMAGED 2,8,N,WILL TOW,1330 HIGHWAY 123  SAN MARCOS TX 78666,NONE,NA,NA,NORTH,Y,0,1,0,0,0,1,0
14844188,1,MOTOR VEHICLE,N,N,TX,4E3AK44Y7TE340073,1996,GRN,EAGLE,TALON,"PASSENGER CAR, 2-DOOR",N,78586,2,NA,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 5,12,NA,NA,NA,Y,PIGGY BACK TOWING,"1555 S SAM HOUSON BLVD, SAN BENITO, TX",FAILED TO CONTROL SPEED,OTHER (EXPLAIN IN NARRATIVE),HAD BEEN DRINKING,SOUTH,Y,0,0,0,1,0,0,0
14844188,2,MOTOR VEHICLE,Y,N,TX,1GNEC13T85R184574,2005,WHI,CHEVROLET,TAHOE,SPORT UTILITY VEHICLE,N,78586,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 3,12,NA,NA,NA,N,,,NONE,NA,NA,EAST,Y,0,0,0,0,0,0,0
14844188,3,MOTOR VEHICLE,Y,N,TX,1FTFW1EF4BFB61544,NA,RED,FORD,F150,PICKUP,N,78550,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 1 MINIMUM,12,NA,NA,NA,N,,,NONE,NA,NA,EAST,N,0,0,0,0,0,0,0
14844270,1,MOTOR VEHICLE,N,N,TX,3N1CB51D6YL300570,2000,RED,NISSAN,SENTRA,"PASSENGER CAR, 4-DOOR",N,77047,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 4,12,NA,NA,NA,N,KING AUTO TOWING,"9520 KIRKWOOD DRIVE HOUSTON, TX 77099",FAILED TO CONTROL SPEED,NA,NA,EAST,Y,0,0,0,1,0,0,0
14844270,2,MOTOR VEHICLE,N,N,TX,3BPZL70X0DF192175,NA,GRN,PETERBILT,UNKNOWN,TRUCK,N,77055,1,PROOF OF LIABILITY INSURANCE,BACK END (LEFT) DAMAGE PARTIAL CONTACT,DAMAGED 2,7,NA,NA,NA,N,DRIVEN FROM SCENE BY DRIVER,DRIVEN FROM SCENE,NONE,NA,NA,EAST,Y,0,0,0,1,0,0,0
14844270,2,MOTOR VEHICLE,N,N,TX,3BPZL70X0DF192175,NA,GRN,PETERBILT,UNKNOWN,TRUCK,N,77055,1,PROOF OF LIABILITY INSURANCE,BACK END (LEFT) DAMAGE PARTIAL CONTACT,DAMAGED 2,7,NA,NA,NA,N,DRIVEN FROM SCENE BY DRIVER,DRIVEN FROM SCENE,NONE,NA,NA,EAST,Y,0,0,0,1,0,0,0
14844315,1,MOTOR VEHICLE,N,N,TX,1FMRU15L11LA81669,2001,BLK,FORD,EXPEDITION,SPORT UTILITY VEHICLE,N,79109,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 2,12,NA,NA,NA,N,,,FAILED TO CONTROL SPEED,NA,NA,EAST,Y,0,0,0,1,0,0,0
14844315,2,MOTOR VEHICLE,N,N,TX,1N4AL2EP3CC262911,NA,GRY,NISSAN,ALTIMA,"PASSENGER CAR, 2-DOOR",N,79104,1,PROOF OF LIABILITY INSURANCE,BACK END DAMAGE DISTRIBUTED IMPACT,DAMAGED 3,6,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 2,12,N,T-MILLER WRECKER,"621 E 10TH, AMA, TX 79101 376-5384",NONE,NA,NA,EAST,Y,0,0,0,1,0,0,0
14844315,3,MOTOR VEHICLE,N,N,TX,2A4GP44R07R340995,2007,WHI,CHRYSLER,TOWN & COUNTRY,VAN,N,79101,1,PROOF OF LIABILITY INSURANCE,BACK END DAMAGE DISTRIBUTED IMPACT,DAMAGED 2,6,NA,NA,NA,N,,,NONE,NA,NA,EAST,N,0,0,0,1,0,0,0
14844320,1,MOTOR VEHICLE,N,N,TX,3N1CE2CP9FL389772,NA,MAR,NISSAN,VERSA,SPORT UTILITY VEHICLE,N,75951,2,NA,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 4,12,LEFT SIDE AND TOP DAMAGE ROLLOVER EFFECTS,DAMAGED 3,9,Y,JASPER EXON 409-384-5642,705 FM 777 JASPER TX 75951,FAILED TO DRIVE IN SINGLE LANE,NA,NA,NORTH,Y,1,0,0,0,0,1,0
14844326,1,MOTOR VEHICLE,N,N,TX,1FMFU19587LA77478,2007,WHI,FORD,EXPEDITION,SPORT UTILITY VEHICLE,N,75633,1,PROOF OF LIABILITY INSURANCE,LEFT SIDE AND TOP DAMAGE ROLLOVER EFFECTS,DAMAGED 3,9,NA,NA,NA,Y,THOMPSON TOWING,THOMPSON TOWING LOT #903-754-1391,UNSAFE SPEED,UNDER INFLUENCE - ALCOHOL,NA,NORTHEAST,Y,0,1,0,0,0,1,0
14844327,1,MOTOR VEHICLE,N,N,TX,1GKEC13T1YJ174789,2000,WHI,GMC,YUKON,SPORT UTILITY VEHICLE,N,75951,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 6,11,NA,NA,NA,N,JASPER EXON 409-384-5642,705 FM 777 JASPER TX 75951,DRIVER INATTENTION,NA,NA,WEST,Y,0,1,0,0,0,1,0
14844328,1,MOTOR VEHICLE,N,N,TX,1J8GK58K22W233088,2002,WHI,JEEP,LIBERTY,SPORT UTILITY VEHICLE,N,77803,1,PROOF OF LIABILITY INSURANCE,UNDERCARRIAGE DAMAGE ONLY,NO DAMAGE,NA,NA,NA,NA,N,SCHOPPE'S WRECKER SERVICE,"16781 SH 36, SOMERVILLE, TX 77879",FATIGUED OR ASLEEP,FAILED TO DRIVE IN SINGLE LANE,UNDER INFLUENCE - DRUG,NORTH,Y,0,0,1,0,0,1,0
14844329,1,MOTOR VEHICLE,N,N,TX,JT4VN93D5M5023678,1991,BLU,TOYOTA,PICKUP,PICKUP,N,77073,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 2,NA,NA,NA,NA,N,DRIVEN FROM SCENE BY OWNER,DRIVEN FROM SCENE,FAILED TO CONTROL SPEED,FOLLOWED TOO CLOSELY,DRIVER INATTENTION,EAST,Y,0,0,0,1,0,0,0
14844329,2,MOTOR VEHICLE,N,N,TX,1FMDU75E44ZB4297,2004,WHI,FORD,EXPLORER,SPORT UTILITY VEHICLE,N,77065,1,PROOF OF LIABILITY INSURANCE,BACK END DAMAGE DISTRIBUTED IMPACT,DAMAGED 2,NA,NA,NA,NA,N,DRIVEN FROM SCENE BY OWNER,DRIVEN FROM SCENE,NONE,NA,NA,EAST,Y,0,0,0,3,0,0,0
14844338,1,MOTOR VEHICLE,N,N,FL,1FTFW1R67EFA36150,NA,MAR,FORD,F150,PICKUP,N,32565,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 6,12,NA,NA,NA,N,HATCHES WRECKER SERVICE 409-423-9400,"31376  US HWY 96 S BUNA, TX 77612",FAILED TO DRIVE IN SINGLE LANE,FATIGUED OR ASLEEP,HAD BEEN DRINKING,SOUTH,Y,0,1,0,0,0,1,0
14844344,1,MOTOR VEHICLE,N,Y,TX,1FTPW14514KB31425,2004,RED,FORD,F150,PICKUP,N,79424,1,PROOF OF LIABILITY INSURANCE,FRONT END (RIGHT)  DAMAGE PARTIAL CONTACT,DAMAGED 3,2,NA,NA,NA,N,LUBBOCK WRECKER,PRECISION AUTOMOTIVE REPAIR 6201 GENOA A,UNSAFE SPEED,NA,NA,NORTH,Y,0,0,0,1,0,0,0
14844353,1,MOTOR VEHICLE,N,Y,TX,1G8GC26W3EF127661,1984,RED,CHEVROLET,C20,SPORT UTILITY VEHICLE,N,79410,2,NA,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 2,1,NA,NA,NA,N,LUBBOCK WRECKER,LUBBOCK WRECKER  3209 SLATON HWY   806-7,UNSAFE SPEED,FLEEING OR EVADING POLICE,UNDER INFLUENCE - ALCOHOL,WEST,Y,0,0,1,0,0,1,0
14844353,2,MOTOR VEHICLE,Y,N,TX,1J4BA6H17BL558459,2001,BLU,JEEP,LIBERTY,SPORT UTILITY VEHICLE,N,79410,1,LIABILITY INSURANCE POLICY,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 3,2,NA,NA,NA,N,REMAINED AT SCENE,,NONE,NA,NA,NORTH,Y,0,0,0,0,0,0,0
14844356,1,MOTOR VEHICLE,N,N,TX,2B3CJ4DV3AH323948,NA,WHI,DODGE,CHALLENGER,"PASSENGER CAR, 4-DOOR",N,75904,2,NA,FRONT END (LEFT) DAMAGE PARTIAL CONTACT,DAMAGED 3,12,NA,NA,NA,Y,JINKINS TOWING  564-3350,"3712 S. FREDONIA, NACOGDOCHES, TX",UNDER INFLUENCE - ALCOHOL,NA,NA,SOUTH,Y,1,0,0,0,0,1,0
14844370,1,MOTOR VEHICLE,N,N,TX,1XKDD49X89J257142,NA,GRN,KENWORTH,UNKNOWN,TRUCK TRACTOR,N,77307,1,PROOF OF LIABILITY INSURANCE,DISTRIBUTED LEFT SIDE DAMAGE PARALLEL IMPACT,DAMAGED 1 MINIMUM,1,NA,NA,NA,N,MOTT'S TOWING,"3928 NACO PERRIN, SAN ANTONIO, TX",UNSAFE SPEED,NA,NA,SOUTH,Y,0,0,0,1,0,0,0
14844370,1,MOTOR VEHICLE,N,N,TX,1XKDD49X89J257142,NA,GRN,KENWORTH,UNKNOWN,TRUCK TRACTOR,N,77307,1,PROOF OF LIABILITY INSURANCE,DISTRIBUTED LEFT SIDE DAMAGE PARALLEL IMPACT,DAMAGED 1 MINIMUM,1,NA,NA,NA,N,MOTT'S TOWING,"3928 NACO PERRIN, SAN ANTONIO, TX",UNSAFE SPEED,NA,NA,SOUTH,Y,0,0,0,1,0,0,0
14844370,2,TOWED/TRAILER,,,NA,,NA,NA,NA,NA,NA,,63105,NA,NA,NA,NA,NA,NA,NA,NA,,,,NONE,NA,NA,NOT APPLICABLE,N,0,0,0,0,0,0,0
14844383,1,MOTOR VEHICLE,N,N,TX,1FTNX20P13ED85599,2003,WHI,FORD,F250,PICKUP,N,77587,1,PROOF OF LIABILITY INSURANCE,FRONT END (LEFT) DAMAGE PARTIAL CONTACT,DAMAGED 1 MINIMUM,12,NA,NA,NA,N,DRIVER,DRIVEN FROM SCENE,FAILED TO CONTROL SPEED,NA,NA,NORTHWEST,Y,0,0,0,1,0,0,0
14844383,2,MOTOR VEHICLE,N,N,TX,2T1BR12E5WC067107,1998,MAR,TOYOTA,COROLLA,"PASSENGER CAR, 4-DOOR",N,77073,3,PROOF OF LIABILITY INSURANCE,BACK END (RIGHT) DAMAGE PARTIAL CONTACT,DAMAGED 1 MINIMUM,6,NA,NA,NA,N,OWNER,DRIVEN FROM SCENE,NONE,NA,NA,NORTHWEST,Y,0,0,0,1,0,0,0
14844384,1,MOTOR VEHICLE,N,N,TX,1G6KD57Y56U193014,2006,GRY,CADILLAC,CTS,"PASSENGER CAR, 4-DOOR",N,77521,1,PROOF OF LIABILITY INSURANCE,RIGHT BACK QUARTER DAMAGE ANGULAR IMPACT,DAMAGED 4,4,NA,NA,NA,N,ADRI'S TOWING,"6 HAFER, BAYTOWN, TEXAS.",FAILED TO YIELD ROW - PRIVATE DRIVE,NA,NA,SOUTH,Y,0,0,1,0,0,1,0
14844384,2,MOTOR VEHICLE,N,N,TX,JG1MR3362MK615340,1991,GLD,GEO,METRO,"PASSENGER CAR, 2-DOOR",N,77520,1,PROOF OF LIABILITY INSURANCE,FRONT END (RIGHT)  DAMAGE PARTIAL CONTACT,DAMAGED 4,12,NA,NA,NA,N,KOSTKA,8035 LAVAGE LANE. BAYTOWN,NONE,NA,NA,WEST,Y,0,0,1,0,0,1,0
14844386,1,MOTOR VEHICLE,N,N,TX,1FTNW20F21EA59463,2001,BLK,FORD,F250,PICKUP,N,77532,1,LIABILITY INSURANCE POLICY,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 2,12,NA,NA,NA,N,,,DISREGARD STOP AND GO SIGNAL,NA,DRIVER INATTENTION,NORTH,Y,0,0,0,1,0,0,0
14844386,2,MOTOR VEHICLE,N,N,TX,2HKRL1866YH621691,2000,BLU,HONDA,ODYSSEY,VAN,N,77520,1,LIABILITY INSURANCE POLICY,LEFT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 4,10,NA,NA,NA,N,,,NONE,NA,NA,WEST,Y,0,0,1,1,0,1,0
14844412,1,MOTOR VEHICLE,N,N,TX,KNADM5A36F6424054,NA,BLK,KIA,RIO,"PASSENGER CAR, 4-DOOR",N,76534,1,LIABILITY INSURANCE POLICY,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 2,6,NA,NA,NA,Y,SOUTHSIDE WRECKER INC,SOUTHSIDE WRECKER INC,HAD BEEN DRINKING,NA,NA,SOUTH,Y,0,0,0,1,0,0,0
14844412,2,MOTOR VEHICLE,N,N,TX,1C3CCBBG4DN658850,NA,WHI,CHRYSLER,200,"PASSENGER CAR, 4-DOOR",N,76549,1,LIABILITY INSURANCE POLICY,BACK END DAMAGE DISTRIBUTED IMPACT,DAMAGED 2,6,NA,NA,NA,N,,,NONE,NA,NA,SOUTH,Y,0,0,0,1,0,0,0
14844422,1,MOTOR VEHICLE,N,N,TX,1GNSCKE01CR225653,NA,BLK,CHEVROLET,SUBURBAN,SPORT UTILITY VEHICLE,N,77009,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 3,12,NA,NA,NA,N,NORTH HOUSTON,OWNERS REQUEST,FAILED TO CONTROL SPEED,NA,DRIVER INATTENTION,SOUTH,Y,0,0,0,1,0,0,0
14844422,2,MOTOR VEHICLE,N,N,TX,1FTRX12W77FB53718,2007,WHI,FORD,F150,PICKUP,N,77084,1,PROOF OF LIABILITY INSURANCE,BACK END DAMAGE DISTRIBUTED IMPACT,DAMAGED 2,6,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 1 MINIMUM,12,N,DEZ TOWING & RECOVERY,13425 W HARDY,NONE,NA,NA,SOUTH,Y,0,0,0,1,0,0,0
14844422,3,MOTOR VEHICLE,N,N,TX,4T1BK1FK8CU523518,NA,RED,TOYOTA,CAMRY,"PASSENGER CAR, 4-DOOR",N,77379,1,PROOF OF LIABILITY INSURANCE,BACK END DAMAGE DISTRIBUTED IMPACT,DAMAGED 1 MINIMUM,6,NA,NA,NA,N,DRIVEN FROM SCENE BY DRIVER,DRIVEN FROM SCENE,NONE,NA,NA,SOUTH,N,0,0,0,1,0,0,0
14844448,1,MOTOR VEHICLE,N,N,TX,1D7HE22N35S214149,2005,WHI,DODGE,DAKOTA,PICKUP,N,78664,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 7 HIGHEST,12,NA,NA,NA,Y,HOOK-N-GO: 512-656-1553,"1510 BRANDI LN. ROUND ROCK, TX 78681",HAD BEEN DRINKING,FAILED TO CONTROL SPEED,NA,EAST,Y,0,0,0,1,0,0,0
14844455,1,MOTOR VEHICLE,N,N,TX,1FTRF12247KC25045,2007,WHI,FORD,F150,PICKUP,N,79416,1,PROOF OF LIABILITY INSURANCE,FRONT END (LEFT) DAMAGE PARTIAL CONTACT,DAMAGED 3,11,NA,NA,NA,N,REMOVED FROM SCENE BY DRIVER,REMOVED TO OWNER'S PROPERTY,FAILED TO CONTROL SPEED,NA,NA,WEST,Y,0,0,0,1,0,0,0
14844455,2,MOTOR VEHICLE,N,N,TX,2FZHCHBS49AAC2383,NA,WHI,STERLING,UNKNOWN,TRUCK,N,76177,1,PROOF OF LIABILITY INSURANCE,RIGHT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 2,4,NA,NA,NA,N,REMOVED FROM SCENE BY DRIVER,OWNER'S PROPERTY,NONE,NA,NA,WEST,Y,0,0,0,2,0,0,0
14844455,2,MOTOR VEHICLE,N,N,TX,2FZHCHBS49AAC2383,NA,WHI,STERLING,UNKNOWN,TRUCK,N,76177,1,PROOF OF LIABILITY INSURANCE,RIGHT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 2,4,NA,NA,NA,N,REMOVED FROM SCENE BY DRIVER,OWNER'S PROPERTY,NONE,NA,NA,WEST,Y,0,0,0,2,0,0,0
14844460,1,MOTOR VEHICLE,N,N,TX,4T1BF3EK3BU653545,NA,GLD,TOYOTA,CAMRY,"PASSENGER CAR, 4-DOOR",N,78664,1,LIABILITY INSURANCE POLICY,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 3,12,NA,NA,NA,Y,INTERSTATE CHAPARRAL TOWING INC.,INTERSTATE CHAPARRAL TOWING INC.,DRIVER INATTENTION,NA,FOLLOWED TOO CLOSELY,SOUTHWEST,Y,0,0,0,1,0,0,0
14844460,2,MOTOR VEHICLE,N,N,TX,JM1BL1TF1D1845686,NA,GRY,MAZDA,MAZDA3,"PASSENGER CAR, 4-DOOR",N,78660,1,LIABILITY INSURANCE POLICY,BACK END DAMAGE DISTRIBUTED IMPACT,DAMAGED 2,6,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 1 MINIMUM,12,N,,,NA,NA,FOLLOWED TOO CLOSELY,SOUTHWEST,Y,0,0,0,1,0,0,0
14844460,3,MOTOR VEHICLE,N,N,TX,KNAFU4A27C5594466,NA,BRO,KIA,FORTE,"PASSENGER CAR, 4-DOOR",N,78757,1,LIABILITY INSURANCE POLICY,BACK END DAMAGE DISTRIBUTED IMPACT,DAMAGED 2,6,NA,NA,NA,N,,,NONE,NA,NA,SOUTHWEST,N,0,0,0,2,0,0,0
14844463,1,MOTOR VEHICLE,N,Y,TX,1FMZU67E61UA26902,2001,WHI,FORD,EXPLORER SPORT TRAC,"PASSENGER CAR, 4-DOOR",N,77612,1,PROOF OF LIABILITY INSURANCE,FRONT END (RIGHT)  DAMAGE PARTIAL CONTACT,DAMAGED 3,3,FRONT END (LEFT) DAMAGE PARTIAL CONTACT,DAMAGED 7 HIGHEST,11,Y,AUS-TEX AUTO ENTERPRISES LLC,AUS-TEX AUTO ENTERPRISES LLC,UNDER INFLUENCE - ALCOHOL,UNDER INFLUENCE - DRUG,NA,WEST,Y,0,0,0,1,0,0,0
14844463,2,MOTOR VEHICLE,N,N,TX,JTKKU10469J048012,NA,BLU,TOYOTA,SCION XD,"PASSENGER CAR, 4-DOOR",N,78752,1,PROOF OF LIABILITY INSURANCE,DISTRIBUTED LEFT SIDE DAMAGE PARALLEL IMPACT,DAMAGED 3,10,NA,NA,NA,N,,,NONE,NA,NA,WEST,Y,0,0,0,1,0,0,0
14844463,3,MOTOR VEHICLE,N,N,TX,1B3CC4FB2AN209220,NA,WHI,DODGE,AVENGER,"PASSENGER CAR, 4-DOOR",N,78653,2,NA,DISTRIBUTED LEFT SIDE DAMAGE PARALLEL IMPACT,DAMAGED 2,8,NA,NA,NA,Y,BULLET TOWING,BULLET TOWING,NONE,NA,NA,WEST,N,0,0,1,0,0,1,0
14844464,1,MOTOR VEHICLE,N,N,TX,1G1ZE5E09AF146970,NA,SIL,CHEVROLET,MALIBU,"PASSENGER CAR, 4-DOOR",N,78660,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 3,12,NA,NA,NA,N,DENVERS TOWING,DENVERS TOWING,FOLLOWED TOO CLOSELY,NA,NA,NORTH,N,0,0,2,0,0,2,0
14844464,2,MOTOR VEHICLE,N,N,TX,1HGCT1B87FA005911,NA,GRY,HONDA,ACCORD,"PASSENGER CAR, 4-DOOR",N,78660,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 2,12,BACK END DAMAGE DISTRIBUTED IMPACT,DAMAGED 2,6,,,,FOLLOWED TOO CLOSELY,NA,NA,NORTH,Y,0,0,1,0,0,1,0
14844464,3,MOTOR VEHICLE,N,N,TX,KMHTC6AD3EU216431,NA,GRY,HYUNDAI,VELOSTER,"PASSENGER CAR, 2-DOOR",N,78664,1,PROOF OF LIABILITY INSURANCE,BACK END (RIGHT) DAMAGE PARTIAL CONTACT,DAMAGED 2,6,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 3,12,N,ATX-VIP TOWING SERVICES,ATX-VIP TOWING SERVICES,NONE,NA,NA,NORTH,Y,0,0,0,1,0,0,0
14844464,4,MOTOR VEHICLE,N,N,TX,1GCCS149778191322,2007,BLU,CHEVROLET,COLORADO,PICKUP,N,78753,1,PROOF OF LIABILITY INSURANCE,BACK END DAMAGE DISTRIBUTED IMPACT,DAMAGED 1 MINIMUM,6,NA,NA,NA,,,,NONE,NA,NA,NORTH,N,0,0,0,1,0,0,0
14844471,1,MOTOR VEHICLE,N,N,TX,1HGCM725X5A025820,2005,SIL,HONDA,ACCORD,"PASSENGER CAR, 4-DOOR",N,78729,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 2,11,NA,NA,NA,Y,EZ AUTO AND TOWING SERVICE,EZ AUTO AND TOWING SERVICE,NONE,NA,NA,NORTH,Y,0,0,0,1,0,0,0
14844471,2,MOTOR VEHICLE,N,N,TX,JN8AS58TX8W018707,NA,RED,NISSAN,ROGUE,SPORT UTILITY VEHICLE,N,78641,1,PROOF OF LIABILITY INSURANCE,BACK END DAMAGE CONCENTRATED IMPACT,DAMAGED 1 MINIMUM,12,FRONT END (LEFT) DAMAGE PARTIAL CONTACT,DAMAGED 1 MINIMUM,11,Y,AVILES & GABES WRECKER SERVICE INC.,AVILES & GABES WRECKER SERVICE INC.,NONE,NA,NA,NORTH,Y,0,0,1,0,0,1,0
14844471,3,MOTOR VEHICLE,N,N,TX,1FADP3K27GL217380,NA,SIL,FORD,FOCUS,"PASSENGER CAR, 4-DOOR",N,74134,1,CERTIFICATE OF SELF-INSURANCE,BACK END (LEFT) DAMAGE PARTIAL CONTACT,NO DAMAGE,5,NA,NA,NA,N,OWNER,OWNER,NONE,NA,NA,NORTH,N,0,0,0,1,0,0,0
14844479,1,MOTOR VEHICLE,N,Y,TX,1HGCM66563A071565,2003,WHI,HONDA,ACCORD,"PASSENGER CAR, 4-DOOR",N,78745,1,LIABILITY INSURANCE POLICY,RIGHT FRONT QUARTER DAMAGE ANGULAR IMPACT,DAMAGED 3,2,RIGHT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 2,3,Y,SOUTHSIDE WRECKER INC,SOUTHSIDE WRECKER INC,UNDER INFLUENCE - ALCOHOL,NA,NA,SOUTHEAST,Y,0,0,0,1,0,0,0
14844479,2,MOTOR VEHICLE,Y,N,TX,1C6RR6LG1DS528754,NA,BLK,DODGE,RAM 1500,PICKUP,N,78744,1,LIABILITY INSURANCE POLICY,RIGHT BACK QUARTER DAMAGE ANGULAR IMPACT,DAMAGED 2,2,NA,NA,NA,Y,OWNER,OWNERS RESIDENCE,NONE,NA,NA,NORTHWEST,Y,0,0,0,0,0,0,0
